31.03.2023 13:40:49, user, 1, 0, "Paired beacons angle visible", enabled, disabled
31/03/2023 14:07:53, user, 1, 1, "Location update rate", 16 Hz, 8 Hz
31/03/2023 14:07:53, user, 1, 1, "Extrapolation", enabled, disabled
31/03/2023 14:07:53, user, 1, 0, "Service zones visible", disabled, enabled
31/03/2023 14:07:53, user, 1, 0, "Service zones active", disabled, enabled
31/03/2023 14:07:53, user, 1, 1, "Samples number (1..10)", 3, 0
31/03/2023 14:07:53, user, 1, 1, "Max. distance between updates, m (0.1..2.5)", 0.5, 0.0
31/03/2023 14:07:53, user, 1, 1, "Window of averaging (0..16)", 0, 4
31/03/2023 14:07:53, user, 1, 1, "Distance filter (0..16)", 8, 0
31/03/2023 14:07:53, user, 1, 1, "Max. hedges readout per cycle (1..255)", 10, 0
31/03/2023 14:07:53, user, 1, 1, "Jitter granularity, ms (1..16)", 3, 1
31/03/2023 14:07:53, user, 1, 1, "Jitter area, % (0..50)", 25, 0
31/03/2023 14:07:53, user, 1, 1, "Reset timeout w/o dashboard, min (1..127)", 1, 0
31/03/2023 14:07:55, user, 1, 1, "Rotation, degrees", 0.0, 48.0
31/03/2023 14:07:57, user, 1, 1, "Rotation, degrees", 48.0, 176.0
31/03/2023 14:07:58, user, 1, 1, "Rotation, degrees", 176.0, 48.0
31/03/2023 14:08:04, user, 1, 5, "Ax zero", 0, -20
31/03/2023 14:08:04, user, 1, 5, "Ay zero", 0, -14
31/03/2023 14:08:04, user, 1, 5, "Az zero", 0, 32
31/03/2023 14:08:04, user, 1, 5, "Ax K", 0.000, 1.006
31/03/2023 14:08:04, user, 1, 5, "Ay K", 0.000, 0.998
31/03/2023 14:08:04, user, 1, 5, "Az K", 0.000, 0.992
31/03/2023 14:08:04, user, 1, 5, "IMU weight for angle", 40, 10
31/03/2023 14:08:26, user, 11, 6, device wake, 
31/03/2023 14:08:52, user, 1, 1, "Rotation, degrees", 48.0, 176.0
31/03/2023 14:08:54, user, 1, 1, "Rotation, degrees", 176.0, 48.0
31/03/2023 14:08:55, user, 1, 1, "Rotation, degrees", 48.0, 176.0
31/03/2023 14:10:31, user, 2, 0, map freeze, 1
31/03/2023 14:11:03, user, 1, 1, "Rotation, degrees", 176.0, 48.0
31/03/2023 14:16:21, user, 1, 1, "Rotation, degrees", 48.0, 176.0
