03.04.2023 13:24:54, user, 1, 0, "Paired beacons angle visible", enabled, disabled
03.04.2023 13:25:12, user, 1, 1, "Location update rate", 16 Hz, 8 Hz
03.04.2023 13:25:12, user, 1, 1, "Extrapolation", enabled, disabled
03.04.2023 13:25:12, user, 1, 0, "Service zones visible", disabled, enabled
03.04.2023 13:25:12, user, 1, 0, "Service zones active", disabled, enabled
03.04.2023 13:25:12, user, 1, 1, "Samples number (1..10)", 3, 0
03.04.2023 13:25:12, user, 1, 1, "Max. distance between updates, m (0.1..2.5)", 0.5, 0.0
03.04.2023 13:25:12, user, 1, 1, "Window of averaging (0..16)", 0, 4
03.04.2023 13:25:12, user, 1, 1, "Distance filter (0..16)", 8, 0
03.04.2023 13:25:12, user, 1, 1, "Max. hedges readout per cycle (1..255)", 10, 0
03.04.2023 13:25:12, user, 1, 1, "Jitter granularity, ms (1..16)", 3, 1
03.04.2023 13:25:12, user, 1, 1, "Jitter area, % (0..50)", 25, 0
03.04.2023 13:25:12, user, 1, 1, "Reset timeout w/o dashboard, min (1..127)", 1, 0
03.04.2023 13:25:13, user, 10, 6, device sleep, 
03.04.2023 13:25:14, user, 1, 1, "Rotation, degrees", 0.0, 176.0
03.04.2023 13:25:15, user, 1, 1, "Rotation, degrees", 176.0, 48.0
03.04.2023 13:25:29, user, 11, 7, device wake, 
03.04.2023 13:25:29, user, 11, 7, device wake, 
03.04.2023 13:25:47, user, 1, 7, "Hedgehog mode", disabled, enabled
03.04.2023 13:25:49, user, 1, 1, "Rotation, degrees", 48.0, 176.0
03.04.2023 13:26:30, user, 1, 1, "Rotation, degrees", 176.0, 48.0
03.04.2023 13:26:31, user, 10, 6, device sleep, 
03.04.2023 13:26:31, user, 1, 1, "Rotation, degrees", 48.0, 176.0
03.04.2023 13:27:24, user, 11, 5, device wake, 
03.04.2023 13:27:39, user, 1, 1, "Rotation, degrees", 176.0, 48.0
03.04.2023 13:32:34, user, 1, 5, "Pairing mode", no pairing, pair
03.04.2023 13:32:35, user, 1, 5, "IMU fusion for angle", disabled, enabled
03.04.2023 13:32:35, user, 1, 5, "Send location of center", disabled, enabled
03.04.2023 13:32:38, user, 1, 5, "Address of paired hedge (1..255)", 1, 7
03.04.2023 13:32:40, user, 1, 1, "Rotation, degrees", 48.0, 176.0
03.04.2023 13:32:41, user, 1, 1, "Rotation, degrees", 176.0, 48.0
03.04.2023 13:32:56, user, 1, 5, "IMU fusion for angle", enabled, disabled
03.04.2023 13:32:57, user, 1, 5, "IMU fusion for angle", disabled, enabled
03.04.2023 13:33:07, user, 1, 1, "Rotation, degrees", 48.0, 176.0
03.04.2023 13:33:35, user, 1, 7, "Pairing mode", pair, no pairing
03.04.2023 13:33:37, user, 1, 1, "Rotation, degrees", 176.0, 48.0
03.04.2023 13:33:38, user, 1, 5, "Pairing mode", no pairing, pair
03.04.2023 13:33:39, user, 1, 5, "IMU fusion for angle", disabled, enabled
03.04.2023 13:33:39, user, 1, 5, "Send location of center", disabled, enabled
03.04.2023 13:33:40, user, 1, 1, "Rotation, degrees", 48.0, 176.0
03.04.2023 13:33:41, user, 1, 1, "Rotation, degrees", 176.0, 48.0
03.04.2023 13:33:44, user, 1, 5, "Pairing mode", pair, no pairing
03.04.2023 13:38:32, user, 1, 1, "Rotation, degrees", 48.0, 176.0
03.04.2023 13:38:35, user, 10, 5, device sleep, 
03.04.2023 13:39:19, user, 11, 5, device wake, 
03.04.2023 13:39:25, user, 1, 1, "Rotation, degrees", 176.0, 48.0
03.04.2023 13:40:08, user, 1, 1, "Hedgehog mode", disabled, enabled
03.04.2023 13:42:37, user, 1, 7, "Rotation, degrees", 48.0, 0.0
03.04.2023 13:48:16, user, 13, 7, device zero IMU, 
03.04.2023 13:48:17, user, 13, 7, device zero IMU, 
03.04.2023 13:48:22, user, 1, 7, "Hedgehog mode", enabled, disabled
03.04.2023 13:48:25, user, 1, 1, "Rotation, degrees", 0.0, 176.0
03.04.2023 13:48:28, user, 1, 1, "Rotation, degrees", 176.0, 48.0
03.04.2023 13:48:29, user, 1, 1, "Rotation, degrees", 48.0, 176.0
03.04.2023 13:48:32, user, 1, 1, "Rotation, degrees", 176.0, 48.0
03.04.2023 13:48:36, user, 1, 1, "Rotation, degrees", 48.0, 176.0
03.04.2023 13:48:38, user, 1, 1, "Rotation, degrees", 176.0, 48.0
