05.04.2023 12:47:19, user, 1, 0, "Paired beacons angle visible", enabled, disabled
05.04.2023 12:47:28, user, 1, 1, "Location update rate", 16 Hz, 8 Hz
05.04.2023 12:47:28, user, 1, 1, "Extrapolation", enabled, disabled
05.04.2023 12:47:28, user, 1, 0, "Service zones visible", disabled, enabled
05.04.2023 12:47:28, user, 1, 0, "Service zones active", disabled, enabled
05.04.2023 12:47:28, user, 1, 1, "Samples number (1..10)", 3, 0
05.04.2023 12:47:28, user, 1, 1, "Max. distance between updates, m (0.1..2.5)", 0.5, 0.0
05.04.2023 12:47:28, user, 1, 1, "Window of averaging (0..16)", 0, 4
05.04.2023 12:47:28, user, 1, 1, "Distance filter (0..16)", 8, 0
05.04.2023 12:47:28, user, 1, 1, "Max. hedges readout per cycle (1..255)", 10, 0
05.04.2023 12:47:28, user, 1, 1, "Jitter granularity, ms (1..16)", 3, 1
05.04.2023 12:47:28, user, 1, 1, "Jitter area, % (0..50)", 25, 0
05.04.2023 12:47:28, user, 1, 1, "Reset timeout w/o dashboard, min (1..127)", 1, 0
05.04.2023 12:47:30, user, 1, 1, "Rotation, degrees", 0.0, 176.0
05.04.2023 12:47:37, user, 1, 1, "Rotation, degrees", 176.0, 48.0
05.04.2023 12:47:38, user, 1, 1, "Rotation, degrees", 48.0, 176.0
05.04.2023 12:47:43, user, 1, 1, "Rotation, degrees", 176.0, 48.0
05.04.2023 12:51:36, user, 1, 1, "Rotation, degrees", 48.0, 176.0
05.04.2023 12:51:38, user, 1, 1, "Rotation, degrees", 176.0, 48.0
05.04.2023 12:51:55, user, 1, 1, "Rotation, degrees", 48.0, 176.0
05.04.2023 12:51:56, user, 1, 1, "Rotation, degrees", 176.0, 48.0
05.04.2023 12:56:09, user, 1, 1, "Rotation, degrees", 48.0, 176.0
05.04.2023 12:56:10, user, 1, 1, "Rotation, degrees", 176.0, 48.0
05.04.2023 12:56:38, user, 1, 1, "Rotation, degrees", 48.0, 176.0
05.04.2023 12:56:51, user, 1, 1, "Location update rate", 8 Hz, 12 Hz
05.04.2023 12:56:52, user, 1, 1, "Location update rate", 12 Hz, 16 Hz
05.04.2023 12:56:53, user, 1, 1, "Location update rate", 16 Hz, 16+ Hz
05.04.2023 12:56:53, user, 1, 1, "Location update rate", 16+ Hz, 0.05 Hz
05.04.2023 12:56:54, user, 1, 1, "Location update rate", 0.05 Hz, 0.1 Hz
05.04.2023 12:56:56, user, 1, 1, "Location update rate", 0.1 Hz, 0.2 Hz
05.04.2023 12:56:57, user, 1, 1, "Location update rate", 0.2 Hz, 0.5 Hz
05.04.2023 12:56:58, user, 1, 1, "Location update rate", 0.5 Hz, 1 Hz
05.04.2023 12:56:59, user, 1, 1, "Location update rate", 1 Hz, 2 Hz
05.04.2023 12:56:59, user, 1, 1, "Location update rate", 2 Hz, 4 Hz
05.04.2023 12:57:00, user, 1, 1, "Location update rate", 4 Hz, 8 Hz
05.04.2023 12:59:30, user, 2, 0, map freeze, 0
05.04.2023 12:59:40, user, 1, 7, "Ultrasonic frequency, Hz (100..65000)", 31000, 25000
05.04.2023 12:59:47, user, 1, 8, "Ultrasonic frequency, Hz (100..65000)", 31000, 25000
05.04.2023 12:59:58, user, 1, 8, "Pairing mode", pair, no pairing
